amenity,capacity,email,name,official_name,opening_hours,operator,operator:type,operator:website,phone,website,wheelchair
kindergarten,35,kontakt@krainamalucha.com,Żłobek kraina malucha,"ŻŁOBEK ""KRAINA MALUCHA""",Mo-Fr 06:30-18:00,KRAINA MALUCHA Monika Kiljańska; Jarosław Kiljański s.c.,,www.krainamalucha.com,+48 227 741 324,https://www.krainamalucha.com,no
kindergarten,15,bossanucha@wp.pl,Żłobek żółwik anna sagan,ŻŁOBEK ŻÓŁWIK ANNA SAGAN,Mo-Fr 06:30-17:00,Żłobek Żółwik Anna Sagan,,brak,+48 791 996 942,https://brak,no
childcare,14,przedszkole.jakubiak@wp.pl,Klub Dziecięcy Magdalena Jakubiak,Klub Dziecięcy Magdalena Jakubiak,Mo-Fr 06:30-17:00,Magdalena Jakubiak,,PIOTRKOWSKA,+48 664 455 635,https://www.jakubiakprzedszkole.pl,yes
kindergarten,100,zlobek@zlobek.piotrkow.pl,Miejski Żłobek Dzienny,Miejski Żłobek Dzienny,Mo-Fr 6:00-16:30,Miasto Piotrków Trybunalski,public,,+48 446 468 258,https://www.zlobekpiotrkow.pl,no
kindergarten,30,kamilabakowicz@wp.pl,Żłobek VILLA BAMBINI BIS,Żłobek VILLA BAMBINI BIS,Mo-Fr 7:00-16:30,Centrum Nauki i Biznesu Kamila Okulińska-Bąkowicz,,,+48 601 997 363,https://www.pijarska7.pl,no
childcare,15,okruszek@przedszkoleokruszek.pl,Klubik dziecięcy Okruszek,Klubik dziecięcy Okruszek,Mo-Fr 6:30-17:00,Przedszkole Okruszek Sp. z o. o.,,,+48 447 321 504,https://www.przedszkoleokruszek.pl,no
kindergarten,47,biuro@malestopki.edu.pl,Małe stópki,MAŁE STÓPKI,Mo-Fr 6:30-18:30,MAŁE STÓPKI Magdalena Woińska,,www.malestopki.edu.pl,,https://www.malestopki.edu.pl,yes
kindergarten,30,zlobek.tyczyn@gmail.com,Niepubliczny Żłobek Klasa Bobasa,Niepubliczny Żłobek Klasa Bobasa,Mo-Fr 06:30-17:30,Alicja Kozicka,private,zlobek-tyczyn.pl,+48 575 976 900,https://www.zlobek-tyczyn.pl,no
kindergarten,15,madrasowa.klub@gmail.com,Niepubliczny Żłobek Mądra Sowa,"Niepubliczny Żłobek ""Mądra Sowa""",Mo-Fr 07:00-17:00,Fabian Pasternak Mądra Sowa Klub Maluch,private,www.madra-sowa.pl,+48 514 147 921,https://www.madra-sowa.pl,no
childcare,15,kreatywneszkraby@gmail.com,Klub Malucha Kreatywne Szkraby,Klub Malucha Kreatywne Szkraby,Mo-Fr 07:00-16:00,Karolina Porwolik,,http://kreatywneszkraby.pl/,+48 500 239 402,http://kreatywneszkraby.pl/,no
kindergarten,45,biuro@ejbisi.pl,Ejbisi,EJBISI,Mo-Fr 6:30-17:00,Fundacja EJBISI,,www.ejbisi.pl,+48 536 855 908,https://www.ejbisi.pl,no
kindergarten,27,kubus.lipnica@o2.pl,Prywatny Żłobek Kubuś i Przyjaciele Karolina Strugała,Prywatny Żłobek Kubuś i Przyjaciele Karolina Strugała,Mo-Fr 07:00-17:00,Prywatny Żłobek Kubuś i Przyjaciele Karolina Strugała,private,www.kubuslipnica.pl,+48 663 053 386,https://www.kubuslipnica.pl,no
kindergarten,32,biuro@naszeprzedszkole.com.pl,Żłobek Montessori w Pobiedziskach,Żłobek Montessori w Pobiedziskach,Mo-Fr 7:00-17:00,M-TERM Michał Napierała,,www.pobiedziska.edu.pl,+48 618 177 079,https://www.pobiedziska.edu.pl,yes
kindergarten,15,klubsloneczko@op.pl,Żłobek Słoneczko,"Żłobek ""Słoneczko""",Mo-Fr 7:00-17:00,Klub dziecięcy Słoneczko Dorota Kozłowska,,,+48 605 959 247,https://www.klubsloneczko.pl,no
kindergarten,25,kontakt@szczesliwymaluch.pl,Żłobek Szczęśliwych Maluchów,"Żłobek ""Szczęśliwych Maluchów""",Mo-Fr 07:00-17:00,Anna Głogowska-Maj Żłobek Szczęśliwych Maluchów,,www.szczesliwymaluch.pl,+48 506 729 261,https://szczesliwymaluch.pl,no
kindergarten,28,klubmotylek@o2.pl,Niepubliczny Żłobek Motylek,"Niepubliczny Żłobek ""Motylek""",Mo-Fr 06:30-16:30,Niepubliczny Żłobek Motylek Anna Durczok,private,www.klubmotylek.pl,+48 694 221 348,https://www.klubmotylek.pl,no
kindergarten,20,smyki.zlobek@gmail.com,NIEPUBLICZNY ŻŁOBEK SMYKI Monika Bakalarz,NIEPUBLICZNY ŻŁOBEK SMYKI Monika Bakalarz,Mo-Fr 6:30-16:30,Niepubliczny Żłobek Smyki Monika Bakalarz,private,www.smyki-zlobek.pl,+48 518 581 221,https://www.smyki-zlobek.pl,no
kindergarten,49,zlobek-male-tygryski@wp.pl,Żłobek Małe Tygryski,Żłobek Małe Tygryski,Mo-Fr 7:00-17:00,"Rena-Dars.S.C. Renata Juruś, Natalia Kąklewska, Ewelina Juruś",,www.zlobek-tygryski.eu,+48 507 612 745,https://www.zlobek-tygryski.eu,no
kindergarten,36,biuro@maluszkowo.com.pl,Uczelniane maluszkowo,UCZELNIANE MALUSZKOWO,Mo-Fr 06:30-17:30,A2Anna Lubaś,,www.maluszkowo.com.pl,+48 535 383 555,https://www.maluszkowo.com.pl,yes
childcare,15,kangurek@kangurek.edu.pl,Klub dziecięcy Kangurek,Klub dziecięcy Kangurek,Mo-Fr 7:00-17:00,Kangurek Izabela Moroz,,kangurek.edu.pl,+48 506 787 968,https://www.kangurek.edu.pl,no
childcare,10,mrokow@kinder-land.pl,"Niepubliczny Klub Dziecięcy ,,KINDER LAND","Niepubliczny Klub Dziecięcy ,,KINDER LAND""",Mo-Fr 07:00-17:00,Kinder-Land Sp zo.o.,private,,+48 692 848 827,https://,no
kindergarten,25,sylwia.deluga@kids-co.pl,Niepubliczny Dwujęzyczny Żłobek Kids&Co.,Niepubliczny Dwujęzyczny Żłobek Kids&Co.,Mo-Fr 6:30-17:30,Centrum Rozwoju Dziecka Sp. z o.o.,private,www.kids-co.pl,+48 571 445 227,https://www.kids-co.pl,yes
childcare,14,przedszkole@chatkaskrzatka.com.pl,Klub Dziecięcy Chatka Skrzatka,"Klub Dziecięcy ""Chatka Skrzatka""",Mo-Fr 6:30-17:00,Hanna Węgrzyn,,www.chatkaskrzatka.com.pl,+48 608 396 840,https://www.chatkaskrzatka.com.pl,no
childcare,15,wchodkowska23@wp.pl,Klub maluszka skrzaty,"KLUB MALUSZKA ""SKRZATY""",Mo-Fr 8:00-17:00,Wiesława Chodkowska,,,+48 514 110 421,https://,no
kindergarten,14,przedszkolakead@wp.pl,Niepubliczny Żłobek Europejska Akademia Dziecka w Świdnicy,Niepubliczny Żłobek Europejska Akademia Dziecka w Świdnicy,Mo-Fr 7:00-17:00,"Europejska Akademia Dziecka s.c. Daria Michalska, Przemysław Michalski, Agnieszka Perska",private,www.pead.pl,+48 746 671 975,http://pead.pl/,no
kindergarten,10,pawel.olejnik@op.pl,Niepubliczny Żłobek Językowy Calineczka II,"Niepubliczny Żłobek Językowy ""Calineczka II""",Mo-Fr 06:30-17:00,Bajkowe Przedszkola i Żłobki Paweł Olejnik,private,www.zlobek-calineczka.pl,+48 575 361 171,https://www.zlobek-calineczka.pl,yes
kindergarten,28,bajkowakraina46@gmail.com,Prywatny Żłobek BAJKOWA KRAINA,"Prywatny Żłobek ""BAJKOWA KRAINA""",Mo-Fr 7:00-17:00,Uniperfekt - monika kandulska,private,bajkowakraina46.pl,+48 533 522 062,https://bajkowakraina46.pl,yes
kindergarten,36,zlobek@kubus-puchatek.com.pl,Żłobek  Kubuś Puchatek,"Żłobek "" Kubuś Puchatek""",Mo-Fr 7:00-17:00,Firma Finansowo Ubezpieczeniowa ''Margo Marian Mazur,,,+48 795 686 886,http://www.kubus-puchatek.com.pl,yes
kindergarten,59,nursery.ck@gmail.com,Żłobek Clever Kids Nursery,Żłobek Clever Kids Nursery,Mo-Fr 07:00-18:00,Renata Motty Clever Kids Nursery,,cleverkids.pl,+48 722 212 221,https://cleverkids.pl,yes
kindergarten,18,blonie@zielonaakademia.eu,Niepubliczny Żłobek Zielona Akademia s.c.,Niepubliczny Żłobek Zielona Akademia s.c.,Mo-Fr 7:00-18:00,"Zielona akademia ewa drozd, katarzyna adamek s.c.",private,www.zielonaakademia.edu.pl,+48 600 800 213,https://www.zielonaakademia.edu.pl,no
kindergarten,24,ivonadabrowska@gmail.com,Przygody w obłokach,Przygody w obłokach,,PWO Iwona Dąbrowska,,,+48 695 780 077,https://,no
kindergarten,20,zlobek.akademiamaluszka@gmail.com,Akademia maluszka,AKADEMIA MALUSZKA,Mo-Fr 07:00-16:30,Towarzystwo Inicjatyw Europejskich,,www.tie.com.pl,+48 797 965 151,http://tie.com.pl/,no
kindergarten,120,katarzyna.rzasa@srodaslaska.pl,Żłobek Publiczny w Środzie Śląskiej,Żłobek Publiczny w Środzie Śląskiej,Mo-Fr 06:30-16:30,Gmina Środa Śląska,public,www.srodaslaska.pl,+48 713 141 141,https://zlobeksrodaslaska.edupage.org/?,yes
kindergarten,15,zlobek@kum-kum.pl,"Żłobek Niepubliczny ,,KUM - KUM”","Żłobek Niepubliczny ,,KUM - KUM”",Mo-Fr 7:30-17:30,ARS EDUCANDI – SZTUKA WYCHOWANIA spółka z o.o.,private,www.kum-kum.pl,,https://www.kum-kum.pl,no
kindergarten,15,kontakt@pluszowaakademia.pl,"Żłobek Niepubliczny ,,Pluszowa Akademia”","Żłobek Niepubliczny ,,Pluszowa Akademia”",Mo-Fr 7:00-18:00,PLUSZOWA AKADEMIA Artur Jakubiak,private,www.pluszowaakademia.pl,+48 737 461 830,https://www.pluszowaakademia.pl,no
kindergarten,20,kraina.dzwiekow@wp.pl,WERONIKA KARABINOWSKA ŻŁOBEK KRAINA DŹWIĘKÓW filia os. Kwiatowe,WERONIKA KARABINOWSKA ŻŁOBEK KRAINA DŹWIĘKÓW filia os. Kwiatowe,Mo-Fr 07:00-17:00,Weronika Karabinowska Żłobek Kraina Dźwięków,,,+48 532 523 652,https://,yes
kindergarten,81,stankiewicz.biuro@gmail.com,Prywatny Żłobek BOLEK I LOLEK,Prywatny Żłobek BOLEK I LOLEK,Mo-Fr 06:30-17:00,Bartosz Stankiewicz,private,,+48 513 327 870,https://bolekilolek.edu.pl/zlobek,yes
childcare,20,wspanialechwile@interia.pl,Anita Rojek Klub Malucha Wspaniałe Chwile,Anita Rojek Klub Malucha Wspaniałe Chwile,Mo-Fr 07:00-17:00,Anita Rojek,,brak,+48 503 082 981,https://brak,no
kindergarten,27,kontakt@aniolek-skarszewy.pl,Niepubliczne Przedszkole i Żłobek ANIOŁEK,Niepubliczne Przedszkole i Żłobek ANIOŁEK,Mo-Fr 6:30-16:30,Niepubliczne Przedszkole i Żłobek  ANIOŁEK Sp. z o.o.,private,www.aniolek-skarszewy.pl,+48 585 310 716,https://www.aniolek-skarszewy.pl,no
kindergarten,15,kontakt@szkrabkowo.com.pl,Niepubliczny żłobek:Spółdzielnia Socjalna Szkrabkowo,Niepubliczny żłobek:Spółdzielnia Socjalna Szkrabkowo,Mo-Fr 07:00-17:00,Spółdzielnia Socjalna Szkrabkowo,private,www.szkrabkowo.com.pl,+48 515 333 978,https://www.szkrabkowo.com.pl,no
kindergarten,16,pabianice@akademiausmiechu.info,Niepubliczny Żłobek Akademia Uśmiechu 2,"Niepubliczny Żłobek ""Akademia Uśmiechu 2""",Mo-Fr 6:00-17:00,OST - BUD Sławomir Oset,private,akademiausmiechu.info,+48 730 108 588,https://akademiausmiechu.info,no
kindergarten,40,sekretariat@zs4.nowydwormaz.pl,Miejski Żłobek nr 1,Miejski Żłobek nr 1,Mo-Fr 6:30-17:00,Miasto Nowy Dwór Mazowiecki,public,www.nowydwormaz.pl,,https://zstwierdza.edu.pl,yes
kindergarten,20,aniasobocinska@interia.pl,Żłobek Niepubliczny FIT KIDS,Żłobek Niepubliczny FIT KIDS,Mo-Fr 07:00-17:00,Opieka dzienna nad dziećmi FIT KIDS Anna Sobocińska,private,www.fitkids.info.pl,+48 793 743 433,https://www.fitkids.info.pl,no
kindergarten,37,mis.zlobek@gmail.com,Niepubliczny Żłobek Miś,"Niepubliczny Żłobek ""Miś""",Mo-Fr 05:30-17:00,Niepubliczny Żłobek Miś Joanna Winiarska,private,,+48 607 471 706,https://www.zlobekmis-chelmno.pl,no
kindergarten,10,magiczna.chatka@wp.pl,Magiczna Chatka Żłobek,Magiczna Chatka Żłobek,Mo-Fr 7:00-16:00,Aleksandra Karpińska,,,,http://www.magiczna-chatka.pl/,no
kindergarten,15,kontakt@zlobekdobrystart.pl,Niepubliczny Żłobek Dobry Start,"Niepubliczny Żłobek ""Dobry Start""",Mo-Fr 7:30-18:00,Sylwia Bąkowicz,private,,+48 666 204 446,https://,no
kindergarten,25,artur-d3@o2.pl,Klub Przyjaciół Reksia,Klub Przyjaciół Reksia,Mo-Fr 7:00-16:30,Katarzyna Dobrogowska,,www.klub-reksia.pl,+48 696 960 190,https://www.Klub-reksia.pl,no
kindergarten,46,biuro@krainaszczescia.edu.pl,Kraina szczęścia,KRAINA SZCZĘŚCIA,Mo-Fr 6:30-18:00,KRAINA SZCZĘŚCIA  Jaromir Budzik,,www.krainaszczescia.edu.pl,+48 172 000 660,https://www.krainaszczescia.edu.pl,yes
kindergarten,18,mieczyslaw-jan-ogiello@tlen.pl,Żłobek  Maluszek Tytusek Mieczysław Jan Ogiełło,Żłobek  Maluszek Tytusek Mieczysław Jan Ogiełło,Mo-Fr 07:00-17:00,Mieczysław  Jan  Ogiełło,,www.facebook.com/MaluszekTytusek/,+48 698 958 195,https://www.facebook.com/MaluszekTytusek/,yes
kindergarten,34,dobrzenzlobek@gmail.com,Niepubliczny Żłobek pod Rozbrykanym Kucykiem,Niepubliczny Żłobek pod Rozbrykanym Kucykiem,Mo-Fr 6:30-16:30,LEAPING HORSE Sp. z o.o.,private,www.dobrzenzlobek.pl,+48 789 474 415,https://www.dobrzenzlobek.pl,no
kindergarten,50,przedszkole@bajkowakraina.edu.pl,Żłobek Bajkowa Kraina w Końskich,"Żłobek ""Bajkowa Kraina"" w Końskich",Mo-Fr 6:30-17:00,Andrzej Miszczyk AWANS,,undefined,+48 884 884 733,https://www.bajkowakraina.edu.pl,no
kindergarten,20,karolina.stusinska@wp.pl,Tęczowa Krainka,Tęczowa Krainka,Mo-Fr 07:00-17:00,Klub Malucha Tęczowa Krainka Karolina Stusińska,,karolina.stusinska@wp.pl,+48 530 993 672,https://www.teczowakrainka.pl,no
kindergarten,30,mikietynska@gmail.com,Niepubliczny Żłobek Pszczółka Maja,"Niepubliczny Żłobek ""Pszczółka Maja""",Mo-Fr 6:00-16:00,Anna mikietyńska,private,,+48 604 796 304,https://,no
kindergarten,28,ewa.rok@interia.pl,Żłobek Akademia Malucha Ewa Muszyńska,"Żłobek ""Akademia Malucha"" Ewa Muszyńska",Mo-Fr 06:30-16:00,Akademia malucha ewamuszyńska,,www.akademia-malucha.pl,+48 730 117 088,https://www.akademia-malucha.pl,yes
kindergarten,20,biedroneczkimiechow@gmail.com,Niepubliczny Żłobek Biedroneczki,"Niepubliczny Żłobek ""Biedroneczki""",Mo-Fr 7:00-17:00,Filip Markiewicz,private,,+48 731 877 794,https://,yes
childcare,14,malegwiazdeczki@gmail.com,"Klub Malucha „Małe gwiazdeczki”,","Klub Malucha „Małe gwiazdeczki”,",Mo-Fr 7:00-17:00,K&K spółka z o.o.,,malegwiazdeczki.com.pl,+48 505 497 435,https://malegwiazdeczki.com.pl,no
kindergarten,30,zlobek.spioszek@gmail.com,Prywatny Żłobek  Śpioszek 2,Prywatny Żłobek  Śpioszek 2,Mo-Fr 07:00-17:00,Starowicz & szyjka s.c.,private,www.zlobekspioszek.pl,+48 501 160 971,https://www.zlobekspioszek.pl,no
kindergarten,46,info@przedszkole-sloneczko.info,Żłobek Słoneczko,"Żłobek ""Słoneczko",Mo-Fr 7:00-17:00,Anna Korycka,,,+48 691 340 090,https://www.przedszkole-sloneczko.info,yes
kindergarten,67,ziarenko.zamosc@gmail.com,Ziarenko,Ziarenko,Mo-Fr 06:30-17:30,FOR YOU Sp.z o.o.,,ziarenko.info,+48 782 918 171,https://ziarenko.info,no
kindergarten,31,nasze.sloneczko@interia.pl,Nasze Słoneczko,"""Nasze Słoneczko""",Mo-Fr 7:00-17:00,Żłobek Nasze Słoneczko Monika Bała,,,+48 691 510 509,https://pl-pl.facebook.com/naszesloneczko/,no
kindergarten,28,judkam79@gmail.com,Niepubliczny żłobek Maja Judyta Marcinkiewicz,"Niepubliczny żłobek ""Maja"" Judyta Marcinkiewicz",Mo-Fr 06:45-16:15,Nipubliczne Przedszkole Troskliwe Misie Judyta Marcinkiewicz,private,,+48 733 712 612,https://www.facebook.com/Niepubliczny-%C5%BB%C5%82obek-MAJA-949353675152244/,yes
kindergarten,16,zlobek@przedszkole-gabi.pl,Niepubliczny Żłobek GABI,Niepubliczny Żłobek GABI,Mo-Fr 07:00-17:30,Agata Tenerowicz GABI,private,www.przedszkole-gabi.pl,+48 570 695 380,https://www.przedszkole-gabi.pl,no
kindergarten,26,marta.mlynarczyk1@wp.pl,Żłobek Pierwsze Kroczki Marta Młynarczyk,Żłobek Pierwsze Kroczki Marta Młynarczyk,Mo-Sa 07:00-17:30,Marta Młynarczyk  Pierwsze Kroczki,,www.zlobekpierwszekroczki.pl,+48 668 437 820,https://www.zlobekpierwszekroczki.pl,no
kindergarten,11,aniagrabarek@wp.pl,Niepubliczny Żłobek Leśne skrzaty,"Niepubliczny Żłobek ""Leśne skrzaty""",Mo-Fr 07:00-17:00,Stowarzyszenie na rzecz rozwoju wsi Jarantów Od przedszkolaka do Żaka,private,,+48 531 716 350,https://,no
kindergarten,36,plonsk@akn.pl,Mini Kangurek,"""Mini Kangurek""",Mo-Fr 06:30-17:00,Beata Archutowska  Akademia Nauki,,www.kangurek.eu,+48 608 703 557,https://www.kangurek.eu,yes
kindergarten,80,zlobek.ludwikowice@gmina.nowaruda.pl,Żłobek Publiczny Baśniowe Wzgórze' w Ludwikowicach Kłodzkich,"Żłobek Publiczny ""Baśniowe Wzgórze""' w Ludwikowicach Kłodzkich",,Gmina Nowa Ruda,public,,+48 748 716 214,https://zlobek-ludwikowice.edupage.org,no
kindergarten,15,misuszatek@buka.edu.pl,Żłobek Miś Uszatek,"Żłobek ""Miś Uszatek""",Mo-Fr 7:00-18:00,"Buka S.C. Karolina Rucińska, Paweł Jóźwik",,żłobek-warszawa.pl,+48 881 620 330,https://www.żłobek-warszawa.pl,no
kindergarten,19,zlobekminiodkrywcy@gmail.com,Żłobek MINI ODKRYWCY,"Żłobek ""MINI ODKRYWCY""",Mo-Fr 6:30-16:30,Marta Łaszczyńska,,facebook.com/zlobekleszno,+48 730 252 472,https://,yes
kindergarten,49,zlobekkacperkowo@gmail.com,Prywatny Żłobek Kacperkowo 2,Prywatny Żłobek Kacperkowo 2,Mo-Fr 7:00-17:30,Iwona Pulit Prywatny Żłobek Kacperkowo,private,www.kacperkowo.com.pl,+48 537 461 355,https://www.kacperkowo.com.pl,yes
kindergarten,58,biuro@przedszkolefairplay.pl,Niepubliczny Żłobek Językowy Fair Play,Niepubliczny Żłobek Językowy Fair Play,Mo-Fr 07:00-18:00,"PM & PM S.C. Magdalena Dubisz-Ucherska, Małgorzata Sas-Kusek",private,www.przedszkolefairplay.pl,+48 507 513 071,https://www.przedszkolefairplay.info.pl,no
kindergarten,56,troskliwemisiegostyn@poczta.fm,Żłobek TROSKLIWE MISIE,Żłobek TROSKLIWE MISIE,Mo-Fr 06:00-17:30,DAMART Marcin Damasiewicz,,,+48 327 977 041,https://www.troskliwe-misie.com.pl,yes
kindergarten,24,zlobek.klasabobasa@gmail.com,Żłobek Klasa Bobasa,Żłobek Klasa Bobasa,Mo-Fr 07:00-17:00,Piotr Gaździcki Firma Usługowa,,www.klasabobasa.pl,+48 791 651 657,https://www.klasabobasa.pl,no
kindergarten,16,olaf.zlobek@gmail.com,Niepubliczny Żłobek OLAF,"Niepubliczny Żłobek ""OLAF""",Mo-Fr 6:30-16:30,Olga Adamus,private,,+48 731 707 419,https://,no
kindergarten,20,przedszkolepinokio@poczta.fm,Żłobek Prywatny Pinokio,"Żłobek Prywatny ""Pinokio""",Mo-Fr 6:00-17:00,Magdalena Kozłowska,private,http://przedszkole-plock.pl/,+48 575 209 109,http://przedszkole-plock.pl,yes
kindergarten,10,bahasz@wp.pl,Akademia Maluch Pegaz,Akademia Maluch Pegaz,Mo-Fr 06:00-17:00,Barbara Cimek,,akademiapanakleksa.pl,+48 535 353 230,https://akademiapanakleksa.pl,no
kindergarten,90,bawiland@wp.pl,Żłobek Niepubliczny Bawiland,"Żłobek Niepubliczny ""Bawiland""",Mo-Fr 6:30-17:00,"Firma Handlowo-Usługowa S.C. Barbara Pałęga, Justyna Czerwińska",private,www.klubbawiland.pl,+48 533 312 672,https://www.klubbawiland.pl,yes
kindergarten,34,kontakt@zlobekzielonewzgorze.pl,Zielone wzgórze - filia II,Zielone wzgórze - filia II,Mo-Fr 6:00-17:00,Sismed Maja Szewczyk,,www.zlobekzielonewzgorze.pl,+48 724 557 747,https://www.zlobekzielonewzgorze.pl,yes
kindergarten,17,babelki.zlobek@gmail.com,Niepubliczny Żłobek BĄBELKI,"Niepubliczny Żłobek ""BĄBELKI""",Mo-Fr 07:00-17:00,"Przedszkole i Żłobek Bąbelki Paulina Borowska, Anna Kozaczek spółka cywilna",private,,+48 575 100 815,https://www.babelki.eprzedszkola.pl,no
kindergarten,12,ewa.osomanska@wp.pl,Żłobek Niepubliczny Poziomka,Żłobek Niepubliczny Poziomka,Mo-Fr 06:30-16:00,Ewa Pawlak-Osmańska,private,,+48 606 718 179,https://brak,no
kindergarten,60,anna.zeman@interia.pl,Żłobek Maluszek,Żłobek Maluszek,Mo-Fr 6:30-17:00,Żłobek Maluszek Anna Zeman,,,+48 500 513 555,https://,yes
kindergarten,20,anulawojna@wp.pl,Żłobek Niepubliczny „Bajlandia”,Żłobek Niepubliczny „Bajlandia”,Mo-Fr 07:00-17:00,Robert Wnuk,private,przedszkole-bajlandia.pl,+48 227 221 370,https://www.przedszkole-bajlandia.pl,no
kindergarten,60,zlobek@bilgoraj.pl,Samorządowy Żłobek w Biłgoraju,Samorządowy Żłobek w Biłgoraju,Mo-Fr 06:30-16:30,Gmina Miasto Biłgoraj,public,www.bilgoraj.pl,+48 797 114 660,https://www.bilgoraj.pl,no
kindergarten,37,ckwyszkow@zdz.edu.pl,Żłobek Nasze Bambino,Żłobek Nasze Bambino,Mo-Fr 6:30-18:00,Zakład Doskonalenia Zawodowego w Warszawie,,www.zdz.edu.pl,+48 296 429 950,https://www.zlobeknaszebambino.edu.pl,no
kindergarten,30,naszeszkrabybialystok@wp.pl,Nasze Szkraby,"""Nasze Szkraby""",Mo-Fr 6:30-17:30,Grzegorz Sasinowski,,http://naszeszkraby.com.pl/,+48 785 658 826,http://naszeszkraby.com.pl/,yes
kindergarten,40,tuptuspleszew@onet.pl,"Prywatny Żłobek ,,Tuptuś Sylwia Barczyńska","Prywatny Żłobek ,,Tuptuś"" Sylwia Barczyńska",Mo-Fr 6:30-16:30,Prywatny żłobek tuptuś sylwia barczyńska,private,,+48 602 635 726,https://,no
kindergarten,65,biuro@przedszkole-gama.pl,Żłobek GAMA,"Żłobek ""GAMA""",Mo-Fr 06:30-16:30,Tomasz Filbrandt,,,+48 553 070 090,https://,yes
kindergarten,90,sekretariat@zlobekwysoka.pl,Żłobek Gminny w Wysokiej,Żłobek Gminny w Wysokiej,Mo-Fr 6:30-17:00,Gmina Kobierzyce,public,,,https://www.zlobekwysoka.pl,yes
kindergarten,32,zlobekdt@op.pl,Żłobek Samorządowy,Żłobek Samorządowy,,Gmina Dąbrowa Tarnowska,public,www.dabrowatar.pl,+48 146 578 283,http://tarnow.net.pl/sites/s/i/uKubusiaPuchatka,yes
kindergarten,45,zlobekstrumyk@sternik.edu.pl,Strumyk Żłobek Stowarzyszenia Sternik,"""Strumyk"" Żłobek Stowarzyszenia Sternik",Mo-Fr 07:30-17:00,Stowarzyszenie Wspierania Edukacji i Rodziny Sternik,,www.sternik.edu.pl,+48 512 332 730,http://zlobekstrumyk.sternik.edu.pl,yes
kindergarten,15,przedszkole@uaniolow.eu,Żłobek  U Aniołów,"Żłobek "" U Aniołów""",Mo-Fr 07:00-17:00,Instytut Rozwoju Przedsiębiorczości i Inicjatyw Społecznych,private,,+48 600 451 990,https://uaniolow.eu,yes
kindergarten,64,przedszkole1gorlice@o2.pl,Żłobek Miejski w Gorlicach przy Miejskim Przedszkolu Nr 1 w Gorlicach,Żłobek Miejski w Gorlicach przy Miejskim Przedszkolu Nr 1 w Gorlicach,Mo-Fr 6:30-16:30,Miasto Gorlice,public,www.gorlice.pl,+48 183 536 523,https://www.zlobek.gorlice.pl,yes
kindergarten,28,misietulisie.klubmalucha@o2.pl,"Żłobek MISIETULISIE A. Stopyra, K. Krawczyk s.c.","Żłobek MISIETULISIE A. Stopyra, K. Krawczyk s.c.",Mo-Fr 00:06-00:17,"MISIETULISIE A. Stopyra, K. Krawczyk spółka cywilna",private,,+48 530 900 333,https://,no
childcare,15,katarzyna.matyjasik@gmail.com,"Klub  dzięciecy ,,Krasnal 2''","Klub  dzięciecy ,,Krasnal 2''",Mo-Fr 7:00-17:00,Katarzyna Matyjasik,,,+48 606 740 714,https://,no
kindergarten,35,przedszkolereadysteady@gmail.com,Żłobek READY STEADY GO,Żłobek READY STEADY GO,Mo-Fr 7:00-17:00,Katarzyna Nurkowska,,,+48 509 800 032,https://,yes
kindergarten,20,teczowakraina.bulowice@gmail.com,Żłobek Tęczowa Kraina Szczerba Sylwia,"Żłobek ""Tęczowa Kraina"" Szczerba Sylwia",Mo-Fr 6:00-18:00,Żłobek tęczowa kraina szczerba sylwia,,www.tęczowakraina.pl,+48 788 475 338,https://www.tęczowakraina.pl,no
kindergarten,15,sloneczkoradlna@interia.pl,Żłobek Małe Słoneczko,"Żłobek ""Małe Słoneczko""",,Przedsiębiorstwo Budowlano-Usługowe KONSNETT Zięba Stanisław,,www.sloneczkoradlna.pl,,https://www.sloneczkoradlna.pl,yes
kindergarten,47,zlobeksycow@o2.pl,Żłobek Miejski w Sycowie,Żłobek Miejski w Sycowie,,Gmina Syców,public,www.sycow.pl,+48 627 855 161,https://www.zlobeksycow.szkolnastrona.pl,no
kindergarten,60,biuro@przedszkole-babytown.pl,Niepubliczny Żłobek Klub Malucha Baby Town,"Niepubliczny Żłobek ""Klub Malucha Baby Town""",Mo-Fr 06:00-20:00,Klub Malucha Baby Town Iwona Bąkiewicz,private,www.przedszkole-babytown.pl,+48 728 527 162,https://www.przedszkole-babytown.pl,no
kindergarten,68,krainamaluchabelchatow@o2.pl,Niepubliczny Żłobek Kraina Malucha,"Niepubliczny Żłobek ""Kraina Malucha""",Mo-Fr 06:00-17:30,Interlogos s.c. anna olejniczak jarosław olejniczak,private,,+48 690 088 939,https://krainamalucha.interlogos.edu.pl,no
